Country,Year,ENI,POP,URB,AFL,TI,TS,CTS,KAOPEN
AUS,2005,-1.7672143083984782,0.9763609849050464,4.437721478016844,10.391302527975894,4.761967894911293,-0.934679202320149,-0.24480929702131377,1.0559668540954592
AUS,2006,-1.7927648139357035,0.9911132643583225,4.439115601658009,10.442624340790257,4.83334985611903,-0.876968411125556,-0.181524207789902,1.0559668540954592
AUS,2007,-1.8290116794560878,0.9973600487084633,4.440554943112951,10.506339967808255,4.8587844678917955,-0.8662765627357766,-0.17118700633759085,1.0559668540954592
AUS,2008,-1.8374021913755076,1.0174002661116224,4.441980443310163,10.53101049343291,4.820167399192793,-0.8469901447768412,-0.0563100767765026,1.0559668540954592
AUS,2009,-1.9278150533180445,1.0380107174084627,4.443392158425269,10.604155326388303,4.692913525942201,-0.7809318555342522,0.1757501844544618,1.0559668540954592
AUS,2010,-1.914594977375205,1.0535656132991627,4.444790143909492,10.57902057688089,4.727031169979286,-0.9001794255773371,-0.01884139149522789,1.0559668540954592
AUS,2011,-1.9884741519825757,1.0674608864553432,4.446174454497633,10.644599757383395,4.738487858601935,-0.8697236784292952,0.07528568119060898,1.0559668540954592
AUS,2012,-2.03882001897232,1.084919086462076,4.447369519724046,10.664919110526947,4.753103952256398,-0.8390902131203832,0.21802152658286758,1.3114904165267944
AUS,2013,-2.127525242986383,1.1021306008619673,4.448539767481996,10.73426501266465,4.855839876262856,-0.8865273305091342,0.11506137658804111,1.5670140981674194
AUS,2014,-2.1733666357256007,1.1170462657532527,4.449708647360732,10.755351131090467,4.705607735502449,-0.8555134078820458,0.08094208771481798,1.8225377798080444
AUS,2015,-2.1328254421849766,1.1314384322792443,4.450864494147092,10.742382003375354,4.788394299938026,-0.8796123563802067,0.05734742215262081,2.07806134223938
BGR,1994,-1.0673378355652885,4.334971670988464,4.212971685980312,8.899296119761798,2.3092435644371694,-0.09739091990790928,-2.0808655155853724,-1.2185401916503906
BGR,1995,-1.0345583811385106,4.330517685983742,4.216296672972847,8.952702104020553,2.1628746597073083,-0.5930721582620812,-2.5293659843830074,-1.2185401916503906
BGR,1996,-0.912255038708391,4.325360387187374,4.219610641054498,8.83005001232723,2.1570277209126627,-0.1529102558648675,-2.1300288896005135,-0.9630165100097656
BGR,1997,-0.8309973692615199,4.319272413641995,4.222899007029471,8.656691094059632,2.4170392869848683,-0.14544509154403465,-2.225851375359468,-0.9630165100097656
BGR,1998,-0.9347059515553782,4.312599386631332,4.226161986842287,8.728682883316843,2.2684880967597487,-0.26077780840565895,-2.1585992170691126,-0.9630165100097656
BGR,1999,-0.956906974402732,4.306992904383537,4.2294143542365665,8.666959893954566,2.392156049859934,-0.10452779529749574,-1.9816407411150578,-0.9630165100097656
BGR,2000,-1.0370824283705673,4.302053940217204,4.232641664126188,8.767858083171696,2.442804820988117,-0.2517268528679879,-2.381817043266551,-0.9630165100097656
BGR,2001,-1.0562170112261224,4.2821476181733775,4.2365094124019755,8.848213008137277,2.5903742872880353,-0.23469287944185485,-2.2597809041578243,-1.2185401916503906
BGR,2002,-1.17234800714305,4.277120595995354,4.241672016701234,8.9601321746863,2.5700100611703487,-0.2840937048259697,-2.2232442655345044,-1.2185401916503906
BGR,2003,-1.2167080827045922,4.269475232935082,4.246765174917327,9.036913396778603,2.511307169918111,-0.23554663935964812,-2.0168567508619675,-0.9630165100097656
BGR,2004,-1.3261752169469863,4.262019204763836,4.251818286046291,9.126214625295972,1.6354215727144672,-0.0718839266922732,-1.6667886030317889,-0.7074928879737854
BGR,2005,-1.3766134927942064,4.255593386262783,4.256803489919804,9.239070722614843,1.4077403264550765,-0.0028619581627076533,-1.5259623892609273,-0.4519692361354828
BGR,2006,-1.4430332726132307,4.248090378472197,4.261721671630233,9.34087251157256,1.3424554622417262,0.10478751630933854,-1.2953411740141774,2.07806134223938
BGR,2007,-1.5686751494149547,4.240921683786,4.266587724407519,9.4570514516953,1.1529485698416575,0.21195839935319938,-0.9702390627287645,2.333585023880005
BGR,2008,-1.688620657808528,4.23390245634054,4.271402289340957,9.57050795943801,1.2856230662353076,0.2214291685428512,-0.8827347403602424,2.333585023880005
BGR,2009,-1.7972891081795164,4.2279201114804,4.276152098041018,9.560163745432991,1.2734433677627763,-0.07541337892589635,-1.2948066716698767,2.333585023880005
BGR,2010,-1.817100822128758,4.221337357014042,4.2808517912994075,9.60726069110094,1.2572114444629638,0.03645764256078809,-1.270458590178285,2.333585023880005
BGR,2011,-1.7891089556637603,4.21492506780889,4.285488200874349,9.658941717943328,1.3483890002958248,0.1644496882454459,-1.0487891726158651,2.333585023880005
BGR,2012,-1.8659604159690806,4.209132861845247,4.290116916740178,9.69533316691497,1.2655623703157688,0.2194167756065027,-1.01924910544378,2.333585023880005
BGR,2013,-1.9628122180869934,4.203536389671139,4.294737946509789,9.716059213598063,1.408062919593039,0.2632684295862315,-0.9300820371041837,2.333585023880005
BGR,2014,-1.9580542985805875,4.197852497030609,4.299337720548982,9.773122287619616,1.1753357887885698,0.26721768229436316,-0.923900619289988,2.333585023880005
BRA,1990,-1.9631363770622423,2.8807320222798025,4.303010483244471,8.810043243475219,1.621026474265426,-1.8863940102520047,-1.6595598254572848,-1.920277714729309
BRA,1991,-1.9926679643660852,2.898326204017378,4.313346214368975,8.840713591926553,1.521486045024565,-1.796314831309249,-1.2310981394127856,-1.920277714729309
BRA,1992,-2.000148884629506,2.9153995570051934,4.323390659188925,8.841493463885467,1.4343288701827512,-1.6474854476284417,-1.4446883428447117,-1.920277714729309
BRA,1993,-2.044444531126957,2.932048142087605,4.333112087769238,8.893857565234113,1.4445029842640498,-1.6296755034583512,-1.2646788872672312,-1.920277714729309
BRA,1994,-2.0661515111983997,2.9483860756596125,4.3425448874541726,8.950619927154923,1.4048887279226727,-1.643361595883816,-1.12010677166002,-1.920277714729309
BRA,1995,-2.09646529665331,2.964483228201878,4.351696284866048,8.99849401638389,1.5253965834567802,-1.7728713776866258,-1.1870362448166987,-1.920277714729309
BRA,1996,-2.08462310711339,2.980371604465508,4.360573145454709,9.022585555694173,1.588103946013445,-1.8556203655496262,-1.2988405524391466,-1.920277714729309
BRA,1997,-2.085586157761552,2.996008851870482,4.370055262892662,9.057430159534773,2.27309482536822,-1.797201695634727,-1.1720297561978312,-1.920277714729309
BRA,1998,-2.076447001929869,3.0112984888976646,4.379285380868497,9.05670813468167,2.245534335312902,-1.8055388748088674,-1.196963221022722,-1.2185401916503906
BRA,1999,-2.073037078280877,3.0261096098914013,4.388207493748963,9.06090027338613,2.3185396962366704,-1.5614973243747279,-1.111746539287687,-1.2185401916503906
BRA,2000,-2.134075869010561,3.0403512842322766,4.396816720146517,9.11171119432428,2.291306346869971,-1.4854624734863102,-0.9476941242470313,-1.2185401916503906
BRA,2001,-2.1522803165610433,3.0540208549958088,4.401253115637476,9.133542041193428,2.309860900935456,-1.3116959227305924,-0.7390509448456809,-1.2185401916503906
BRA,2002,-2.171932246826464,3.067148296851078,4.405254760793088,9.166186149172683,2.229296087036153,-1.2866895110921994,-0.7954831578693927,-0.1483880877494812
BRA,2003,-2.185372557113931,3.079722124231762,4.409191797746523,9.183356645476366,2.200163989149624,-1.2679644626412445,-0.8081629575551467,-0.1483880877494812
BRA,2004,-2.2138209894613903,3.0917350655105658,4.413052806403983,9.253911656719627,2.206386065880116,-1.2147556481705308,-0.7104258203826437,-0.1483880877494812
BRA,2005,-2.2511404572949014,3.1031938754944384,4.416838605125925,9.304646291600253,2.296403014321524,-1.3061238385157632,-0.7362653441669486,0.10713554918766023
BRA,2006,-2.2856362998603,3.114095844029654,4.420562016887707,9.362412660323148,2.3556393308819508,-1.3454710911226067,-0.723340663785787,0.3626591861248016
BRA,2007,-2.315885302392032,3.124474464399329,4.42422368337367,9.437470205556705,2.433065543421718,-1.3746578736181287,-0.6946832326850259,0.3626591861248016
BRA,2008,-2.330613516613993,3.1344175806381624,4.427824230335382,9.49647850935561,2.490375029490015,-1.2998389266142967,-0.48642675146959335,0.3626591861248016
BRA,2009,-2.370185082699787,3.1440370632645562,4.431340471226803,9.493194702481068,2.447225988555871,-1.5093222249011955,-0.6950595828134867,0.3626591861248016
BRA,2010,-2.353845258594089,3.1534166306396125,4.434796962709978,9.567983465922435,2.547353465112459,-1.4796306533944097,-0.5216604654406275,0.10713554918766023
BRA,2011,-2.397961039902158,3.1625762572027947,4.438300629753053,9.618472466034952,2.6744765530187267,-1.4298529865257354,-0.41732612195093366,-0.1483880877494812
BRA,2012,-2.3648974649828713,3.171511567782021,4.441744963577992,9.6188867201725,2.7260159658477607,-1.381733004816025,-0.4007648346871566,-0.1483880877494812
BRA,2013,-2.367374288876184,3.1802475996944346,4.44510706205923,9.654303252905947,2.7319249224360282,-1.3553394046471987,-0.3722158936337069,-0.1483880877494812
BRA,2014,-2.3523543862766054,3.188805519923347,4.448422804313564,9.66259781803577,2.7056616430864486,-1.3989579746072536,-0.49096479990322917,-0.1483880877494812
CAN,1990,-0.9711434509621429,1.1135514619367233,4.338362062187618,9.910998672948013,4.577075833928915,-0.6896511192471477,0.9852261500475488,2.333585023880005
CAN,1991,-0.9857909957455583,1.1259790742498923,4.338858139272503,9.910757336834719,4.41918180608145,-0.7052023402313219,0.9634386639095327,2.333585023880005
CAN,1992,-0.9945218131245477,1.1378158296637868,4.342336811505701,9.930647048628247,4.50849981888026,-0.6364634167249806,0.9685554689620954,2.333585023880005
CAN,1993,-1.0113496165982614,1.1488051384525746,4.345777501998761,9.969445385361517,4.542044982088105,-0.5371556159443239,1.1967401222142564,2.333585023880005
CAN,1994,-1.041889036402225,1.1597577195231856,4.3491676427921,10.023727229307779,4.5397072473383595,-0.4370705259605548,1.3277305211139547,2.333585023880005
CAN,1995,-1.0759591087426394,1.1701054143618692,4.3525334552791115,10.06064007298429,4.508114218028339,-0.3669799589193115,1.3828851341120418,2.333585023880005
CAN,1996,-1.0904501780492133,1.1805585321930523,4.3560804241578674,10.084306631305573,4.5337789065598235,-0.3496919023458135,1.4106882971542103,2.333585023880005
CAN,1997,-1.1390985394416204,1.1904964181077051,4.361058328237685,10.133301215130745,4.55988994466907,-0.2932586800047716,1.5336124693066957,2.333585023880005
CAN,1998,-1.1935690715704714,1.1987955116409428,4.3659480644611905,10.174294658681521,4.724350357993992,-0.2439660146902791,1.6135238136044636,2.333585023880005
CAN,1999,-1.2302932849952557,1.206923937878105,4.370750800729505,10.230839992527228,4.808337220664636,-0.21826898520557014,1.6951173666321755,2.333585023880005
CAN,2000,-1.264377741439027,1.2162367534126277,4.375480253803848,10.284172421916344,4.860756979856678,-0.18582793234919265,1.7760450908694185,2.333585023880005
CAN,2001,-1.3183263640073075,1.2271002630689007,4.379648809887917,10.312542172005822,4.852263079819619,-0.24053071773197784,1.6782102339251679,2.333585023880005
CAN,2002,-1.3505643434868528,1.2379747423407683,4.380625653758254,10.336995794333196,4.842017871746639,-0.27474499613710573,1.6286165860757713,2.333585023880005
CAN,2003,-1.351345396056969,1.2469884697317266,4.381614049572353,10.380324926860064,4.767681910308909,-0.3554290650914039,1.485870460382759,2.333585023880005
CAN,2004,-1.3855104159759863,1.2563186775066768,4.382588976530058,10.428088372279499,4.784152229490855,-0.35052140689699074,1.4424724848003527,2.333585023880005
CAN,2005,-1.4585138729323004,1.2657633467811866,4.383550473042224,10.497120555319016,4.817921393717188,-0.3569195501265087,1.433301927519158,2.333585023880005
CAN,2006,-1.5284608630329835,1.2758666918081893,4.384685596499625,10.545209977539635,4.86031649304677,-0.38197338654268503,1.3755752134290828,2.333585023880005
CAN,2007,-1.5693018012024242,1.2855780432218715,4.386964423703505,10.582822773814216,4.8041802734768595,-0.4086104368303192,1.2848638556077718,2.333585023880005
CAN,2008,-1.5922458440424456,1.2964071143825724,4.389225659400575,10.603510786160273,4.840988523222341,-0.39763762266879166,1.2275010277325002,2.333585023880005
CAN,2009,-1.6045350059603876,1.3078246953737878,4.391457028402968,10.566044865439062,4.713511929820583,-0.5340521995136392,1.060094991850407,2.333585023880005
CAN,2010,-1.6367033826019757,1.3189433361255039,4.393671074268598,10.597114752930612,4.646760921427218,-0.5050102936780416,1.1134821187434392,2.333585023880005
CAN,2011,-1.6590412162436106,1.3287303139912074,4.395633638080098,10.635120792255186,4.627393371414686,-0.4676868907122701,1.1267427863399717,2.333585023880005
CAN,2012,-1.6990233618376822,1.3395884866216854,4.396139083961922,10.652328758540673,4.620259280242026,-0.46847601361285723,1.12708029858826,2.333585023880005
CAN,2013,-1.744069659971447,1.3501543992134624,4.3966442744972625,10.698707872770855,4.595375360164326,-0.4743157145151583,1.0981531689918154,2.333585023880005
CAN,2014,-1.756682486199884,1.3602077750002002,4.3971368974782346,10.731029046683423,4.60639878065406,-0.44038794075440446,1.1173914884404932,2.333585023880005
CAN,2015,-1.7670707283019407,1.3676711697798998,4.397641584306158,10.707089665469418,4.639882509963066,-0.41302004389750463,1.1313751021297747,2.333585023880005
CHE,1996,-2.173514971101011,5.1868680997890495,4.298645025734831,10.32634842428837,3.8190503560397153,-0.22727500494221092,1.01148271857352,2.333585023880005
CHE,1997,-2.199494439676729,5.18930233543909,4.297911060796277,10.36738297434884,3.7545414947585787,-0.11235260272023442,1.071922502229531,2.333585023880005
CHE,1998,-2.2248390710537347,5.192298955519174,4.297176556757488,10.401790150133428,3.5949395022953765,-0.11803727728328027,1.1039157842262255,2.333585023880005
CHE,1999,-2.2546699642802377,5.197093479661575,4.296441512825939,10.428632541813421,3.535394706759095,-0.10452503398586074,1.075867066107275,2.333585023880005
CHE,2000,-2.3297118716965732,5.202738351306486,4.295692301165853,10.484669421926487,3.5697644951987924,-0.019125766860858155,1.1057081420420343,2.333585023880005
CHE,2001,-2.3038216084474556,5.209091328027187,4.295583278148261,10.512665306067086,3.5242631089352856,-0.0391181938214579,1.1091785933404645,2.333585023880005
CHE,2002,-2.362144854829582,5.216681346237734,4.295937559505866,10.537900776241806,3.4492476560763197,-0.09263039728907942,1.070721526402244,2.333585023880005
CHE,2003,-2.3653202936234536,5.224125807890173,4.296291715392641,10.537785633156016,3.4126228444420597,-0.11059752204929711,1.0478655175322757,2.333585023880005
CHE,2004,-2.4064540762065976,5.231025395526061,4.296632131656933,10.57567104972222,3.3825815255581952,-0.06195462478320592,1.0656852302295983,2.333585023880005
CHE,2005,-2.4536935562279605,5.237482007140618,4.29698604168581,10.610839939099566,3.33967169113617,0.0032927091642419412,1.1024716458606028,2.333585023880005
CHE,2006,-2.5226161698798495,5.243782921830747,4.297339826506687,10.716611093283372,3.3353008688833623,0.04418756136510378,1.1119147000213043,2.333585023880005
CHE,2007,-2.679911478041175,5.252745100424539,4.297693486208131,10.814619454220772,3.2934789842767396,0.10715652167685762,1.2004077301086693,2.333585023880005
CHE,2008,-2.7097226201248352,5.265451281163116,4.298047020878607,10.870181146455248,3.2802810405580036,0.13784179685326078,1.2708309098665451,2.333585023880005
CHE,2009,-2.69998477184618,5.277946127475854,4.298386840233909,10.855304629703827,3.2896795522760915,0.06700578603006101,1.3331587594173373,2.333585023880005
CHE,2010,-2.7640668506253876,5.2883617080524425,4.298740129907937,10.880071284007666,3.315648802578179,0.15915678574542838,1.42520661656063,2.333585023880005
CHE,2011,-2.8638145293446273,5.299480497478763,4.299066132709015,10.936384318071639,3.2511586054316317,0.20290959980379264,1.5292001521452785,2.333585023880005
CHE,2012,-2.8938101142742356,5.310098690767442,4.299364875276622,10.965601541385341,3.620725363578039,0.21254651577353498,1.4821240436078778,2.333585023880005
CHE,2013,-2.900982740606137,5.321597488345567,4.29964995540643,11.003906813426678,3.282876951776096,0.27608927066006367,1.6120536475386618,2.333585023880005
CHE,2014,-3.007160867443418,5.333798528079894,4.299948523638275,11.03331039192427,3.219284966172278,0.15580744649126846,1.3763923313672057,2.333585023880005
CHL,1990,-1.4526853852862078,2.882197599779812,4.422100349302555,8.414311817535525,1.8098287936433353,-0.48214600211007,-1.486571560915607,-1.920277714729309
CHL,1991,-1.5402290208965592,2.8986817967809198,4.423624328261809,8.507655548780084,1.9917708741495257,-0.5431027424958065,-1.493129810776319,-1.920277714729309
CHL,1992,-1.6054162808637327,2.9151848620926755,4.425612805336803,8.63458101272861,2.1058879912548374,-0.5752921376558331,-1.4653976661452575,-1.920277714729309
CHL,1993,-1.6817658869537908,2.9314599356227293,4.429577936532104,8.719216094986878,2.258235630160573,-0.623452020339763,-1.4361119469782184,-1.920277714729309
CHL,1994,-1.695913631936544,2.947212160474655,4.433468043092008,8.79008352722,2.447166756204216,-0.6308293348964747,-1.3764028351684348,-1.920277714729309
CHL,1995,-1.7516671980791587,2.9622420053126732,4.437283936990393,8.90270438589836,2.473423062046688,-0.5984343923028547,-1.1870853661146041,0.35422924160957336
CHL,1996,-1.7496334289973328,2.976499518135242,4.441014623819759,8.988642162641302,2.5913038265446926,-0.6020645642662759,-1.1802508252146662,-1.920277714729309
CHL,1997,-1.7252671331482474,2.990039098265535,4.444672741324152,9.063848857670612,2.856158326399709,-0.5988081338875775,-1.1167032443631142,-1.920277714729309
CHL,1998,-1.7439472029690086,3.002908063825058,4.448247333906198,9.104509203377425,2.9192563016632143,-0.6102562802875587,-1.166097991310599,-1.920277714729309
CHL,1999,-1.693533096113716,3.015188492031617,4.451762563358776,9.102434118414964,2.920221100206675,-0.5915429027137757,-1.2479451054668846,-1.2185401916503906
CHL,2000,-1.7619681049610765,3.0269606063083807,4.455195773404245,9.164669821621555,3.012386013802881,-0.5222941009500972,-1.1517103012544339,-1.2185401916503906
CHL,2001,-1.835027796721481,3.038222464657826,4.458559343348016,9.207601734852366,2.874892065310523,-0.45976619168161664,-1.0996096262554922,1.3114904165267944
CHL,2002,-1.846691971327888,3.049010593923097,4.461369097233025,9.24310409710461,2.7838793936589727,-0.45580529641847617,-1.119394010808437,1.5670140981674194
CHL,2003,-1.8948465568465098,3.0594909765480742,4.462050111393274,9.291120390886348,2.7195725452995214,-0.41073466856861146,-1.0926045187051707,1.8225377798080444
CHL,2004,-1.9280906827662023,3.069867404558888,4.4627421928558135,9.376924998114614,2.884912400632215,-0.3604870098794228,-0.9109030408233025,2.07806134223938
CHL,2005,-1.9840900538405861,3.0802875003740033,4.46341074995013,9.453018545102374,2.9221690219222607,-0.33384104901058514,-0.7728529787549225,2.333585023880005
CHL,2006,-2.166408864566434,3.0908467657151606,4.464090375606239,9.664847231039678,2.978494210264293,-0.3133602724772459,-0.6270495937032535,2.333585023880005
CHL,2007,-2.213247153368966,3.101532140798345,4.464758032271346,9.73754134385674,3.1365602463654847,-0.26909043301196806,-0.568902907711988,2.333585023880005
CHL,2008,-2.207269908920656,3.1122465205220577,4.465436743206816,9.711225164284532,3.163488877653433,-0.2133197949421957,-0.5583663818234902,2.07806134223938
CHL,2009,-2.2238544437026095,3.1228393235304712,4.466103501864892,9.690269903190632,2.3192528766747404,-0.4104193161871286,-0.7662900733632617,1.8225377798080444
CHL,2010,-2.3071460916198747,3.133228615134844,4.4667583318335495,9.807075982160933,1.8415354648946216,-0.3701406872493924,-0.615959771049154,1.5670140981674194
CHL,2011,-2.344764178757456,3.1432030062868233,4.46742421018611,9.920471058886038,2.785068796903172,-0.3256516674544379,-0.5479734645544856,1.3114904165267944
CHL,2012,-2.308400529306883,3.1528335808521506,4.468078176168768,9.976166633726505,2.853605688162424,-0.3816727093702249,-0.6229611876429951,1.0559668540954592
CHL,2013,-2.321394559299981,3.1626221020235565,4.468731714759404,10.018568200294165,2.8612203315517397,-0.43119105159103305,-0.7080256809720293,1.0559668540954592
CHL,2014,-2.416694641850228,3.1732335532830196,4.469384826516287,10.033930363002431,2.861293780392293,-0.4265980259298915,-0.7897689398571042,1.0559668540954592
CHL,2015,-2.425917725260032,3.18501112799721,4.470037511996595,10.029591871333563,2.902514969241607,-0.5281027627416879,-0.9519107260369262,1.0559668540954592
CHN,1990,-0.2474527560557992,4.795092004853576,3.274953655087905,6.8899334679594695,-0.1131886298395241,-1.4158001219106575,-0.9653482795899089,-1.920277714729309
CHN,1991,-0.39603266334134907,4.808736344937608,3.3073261660520847,6.99841945171078,-0.007396199572011671,-1.349009208173199,-0.7891626551469755,-1.920277714729309
CHN,1992,-0.5180480575352552,4.820991707220967,3.339321977944068,7.141620019663341,0.2125725827436135,-1.1991273473519315,-0.4843470937051992,-1.920277714729309
CHN,1993,-0.6137448516621934,4.832487901529313,3.3708412616472563,7.283406282959268,0.5096708892265939,-1.0200947409537469,-0.029806058383297432,-1.2185401916503906
CHN,1994,-0.7112978191820701,4.843790507850878,3.4019970618327195,7.415911774319535,0.4698798628452184,-1.0280658049817437,0.12155489745269923,-1.2185401916503906
CHN,1995,-0.7648527601796823,4.85465666452158,3.432728347941503,7.529700685563203,0.4395257257488367,-1.070780335010213,0.17091303418475198,-1.2185401916503906
CHN,1996,-0.8502233811074966,4.865139144825734,3.4631074514460347,7.632022772076262,0.6247876993153282,-1.0842732222230584,0.2593953994488824,-1.2185401916503906
CHN,1997,-0.9566678611143025,4.875373645067721,3.492955806901696,7.727177800789315,0.7001344800028173,-1.0632542947016057,0.38091646894974474,-1.2185401916503906
CHN,1998,-1.036475260527724,4.884969149130709,3.5224410889475197,7.80423096733768,1.3392820967623211,-1.1262498229763676,0.3367469084197237,-1.2185401916503906
CHN,1999,-1.1055408755957665,4.89362766306064,3.551483460672974,7.883784711707463,1.3849883643330483,-1.0928916806572966,0.42714813091046394,-1.2185401916503906
CHN,2000,-1.1782464840506368,4.901508294154255,3.5800964216547797,7.979515406231661,1.413640570374647,-0.9311369235379281,0.775167874219514,-1.2185401916503906
CHN,2001,-1.2401464363391557,4.90877269968793,3.6134282725659386,8.07405217687344,1.6071945677303663,-0.9538015665290615,0.8498963832772738,-1.2185401916503906
CHN,2002,-1.2779721266327413,4.9154728285111835,3.6487082894246594,8.170421581440172,1.8351648156782905,-0.8498617261634583,1.1411565799581698,-1.2185401916503906
CHN,2003,-1.2585446007246042,4.92170150444536,3.6832637153283008,8.278227380904147,2.1009886181351556,-0.6577030512695854,1.50217407187275,-1.2185401916503906
CHN,2004,-1.2498739971667352,4.927640832596484,3.717078108472615,8.395174940824136,2.30855838295779,-0.5191010336387075,1.7529490889589385,-1.2185401916503906
CHN,2005,-1.288175903893702,4.933522149064899,3.750021589056174,8.527887038884852,2.5873731742626354,-0.4746882993389824,1.8680982110872686,-1.2185401916503906
CHN,2006,-1.3485631887368623,4.939105959311477,3.7811851248979624,8.671848538886772,2.7760998505156027,-0.4388323971242553,2.000080638641841,-1.2185401916503906
CHN,2007,-1.4297498492881546,4.944328744548258,3.811074962699643,8.826190063093797,2.9233018657247523,-0.47492180063661427,2.037445512121949,-1.2185401916503906
CHN,2008,-1.5101767700885778,4.949452613864629,3.8402906707503037,8.93249315917648,3.085585005034525,-0.5514268501328977,2.007046204753127,-1.2185401916503906
CHN,2009,-1.5414647191523638,4.954426361300624,3.8686978806897723,9.024952929252636,3.162603749922997,-0.7944077558333557,1.8533061782437636,-1.2185401916503906
CHN,2010,-1.5547815398825482,4.959255958187408,3.896421939199495,9.132785087228038,3.375619590910923,-0.6789076018386218,2.093486198312562,-1.2185401916503906
CHN,2011,-1.5966496366956717,4.964047462729905,3.9221911343437723,9.239886660070397,3.667752119496055,-0.6784378440130929,2.1455271804470617,-1.2185401916503906
CHN,2012,-1.6478320941524311,4.968919773909618,3.9467142452180766,9.323454561403635,3.878031202398553,-0.7284113526514812,2.147460966185755,-1.2185401916503906
CHN,2013,-1.68384025606036,4.973856870244732,3.9705371664940285,9.38628765826714,4.1074067571108825,-0.7604761961649728,2.170832216689972,-1.2185401916503906
CHN,2014,-1.7246875410416862,4.978919986162533,3.9937688772784266,9.437457756560873,4.220017867317214,-0.8006162226781816,2.1562439411987224,-1.2185401916503906
COL,1994,-2.0798363906636848,3.4728919350530614,4.2672889572034585,8.711224995282922,1.0193280428923686,-1.0239445014148338,-1.8027353863634146,-1.920277714729309
COL,1995,-2.133970558886853,3.491248093929594,4.273564090474361,8.764336624611035,1.2202735541511804,-1.0357155117682197,-1.8309251873729837,-1.920277714729309
COL,1996,-2.148371692593353,3.509070834587802,4.279758554726245,8.7850086499627,1.222507643071987,-1.0204267978563155,-1.797831097753763,-1.2185401916503906
COL,1997,-2.2293717796323658,3.5263817316123505,4.2858185518752885,8.818522383536733,1.430403298966131,-1.0329069085812077,-1.7573498384720498,-1.2185401916503906
COL,1998,-2.200094753459335,3.543218110868781,4.291801006600325,8.818560009686138,1.5629048774211727,-1.0241843683553769,-1.806021583354435,-1.2185401916503906
COL,1999,-2.283200969032903,3.5596386185445783,4.297693486208131,8.77352488561533,1.4622000192616713,-1.0175131735660161,-1.963178747287592,-1.2185401916503906
COL,2000,-2.329357032985098,3.5756761363424183,4.303483843230047,8.808424942955757,1.495999001432811,-1.118802175578832,-2.095615449202264,-1.2185401916503906
COL,2001,-2.3718133049369636,3.591348777933552,4.309173643932225,8.831089230793285,0.21074669177852076,-1.081722375828429,-2.0187931934264043,-1.2185401916503906
COL,2002,-2.432014007940044,3.606617973127571,4.314777777224254,8.856245316332222,0.802527460562203,-1.1091888473639775,-2.086299549268303,-1.2185401916503906
COL,2003,-2.4680532522476253,3.6213951894880028,4.3202974968541605,8.89830327461838,1.0696591047422332,-1.0074146396316026,-2.061900642640062,-1.2185401916503906
COL,2004,-2.5363278384715087,3.635566973992646,4.325720798462787,8.962654370745112,1.2310310656223182,-1.0254521581328027,-2.075205649409954,-0.1483880877494812
COL,2005,-2.573275163499189,3.649064421079781,4.331049079909014,9.026989035070931,1.4180781310318686,-0.9828927807559267,-1.9018597283162644,-0.1483880877494812
COL,2006,-2.618323912693763,3.661951795532876,4.336283697987302,9.108923899057979,1.5339549837483857,-0.9252972702337121,-1.8077410688596838,-0.1483880877494812
COL,2007,-2.7162628970626628,3.674296760122034,4.341412951788585,9.188296124049572,1.5150986012119476,-0.9915829446254677,-1.8419176951589413,-0.1483880877494812
COL,2008,-2.721949944102671,3.686058331122249,4.346451269159961,9.228106038976778,1.4799500975135782,-0.9373190499033158,-1.7076014215426862,1.0559668540954592
COL,2009,-2.7048734414748754,3.6971831880335353,4.351399887381968,9.23590780562434,1.322275912659448,-1.045371229943114,-1.737499632722253,-0.1483880877494812
COL,2010,-2.7442900500227965,3.707689709770619,4.356247181686395,9.28095219550992,1.4205783908823613,-1.0710573422586285,-1.746792184581574,-0.1483880877494812
COL,2011,-2.8305679313267116,3.7173810466300665,4.36099450184545,9.359106251003213,1.4532463278620547,-0.929618565321084,-1.4723728289608755,-0.1483880877494812
COL,2012,-2.86532899565303,3.726401147879769,4.365655861822936,9.394190536427807,1.4980508766261318,-0.9458443953981769,-1.4230212816462262,-0.1483880877494812
COL,2013,-2.8670055201819,3.73548407328198,4.370219706409847,9.451502926221673,1.4747971790318353,-0.9679354354237887,-1.4647926005568948,-0.1483880877494812
COL,2014,-2.9111889331701453,3.745582795970076,4.374687267287118,9.496045391457745,1.5248597934634467,-0.9811635584559549,-1.5185690761599633,-0.1483880877494812
DEU,1990,-1.4802417052680932,5.427225197425436,4.292074574474221,9.874445350087353,3.9022180821008474,-0.7794986822470137,1.8984488779377688,2.333585023880005
DEU,1991,-1.5831951524752195,5.434511252891053,4.294137599928059,9.95023759456939,3.9128488208453276,-0.7377810301280467,2.017413950795767,2.333585023880005
DEU,1992,-1.6435739571612284,5.4421147223582595,4.295378827948209,9.984264839980968,3.9367856426128145,-0.8009364619313392,1.9200629499942192,2.333585023880005
DEU,1993,-1.6670033707345133,5.448717277575302,4.297244589059251,9.991265904896775,3.9404200771778735,-0.9019753067649177,1.744905764032251,2.333585023880005
DEU,1994,-1.7166176917642662,5.452214487918216,4.300138475201197,10.032624041833223,3.9889679488222773,-0.8661233477931843,1.8083264731885302,2.333585023880005
