Country Code,Year,EG.GDP.PUSE.KO.PP,EG.GDP.PUSE.KO.PP.KD,EN.POP.DNST,IP.PAT.NRES,IP.PAT.RESD,NE.EXP.GNFS.CD,NE.IMP.GNFS.CD,NE.TRD.GNFS.ZS,NV.IND.TOTL.ZS,NY.GDP.MKTP.CD,NY.GDP.PCAP.PP.CD,NY.GDP.PCAP.PP.KD,SP.POP.TOTL,SP.URB.TOTL.IN.ZS
MYS,1995,6.31093952005226,8.45276222626845,62.357653325216894,3911.0,141.0,83462121212.1212,86952551834.1308,192.11320025351398,41.40187798069879,88705342902.7113,10648.771293251999,14262.7783799498,20487607.0,55.688
MYS,1996,6.388606082520269,8.40292727371286,63.9708202708872,5354.0,221.0,92359488035.6149,90962318149.2964,181.766982485457,43.5282108681601,100855393910.486,11627.620027738001,15293.797144072,21017613.0,56.968999999999994
MYS,1997,5.99275887799631,7.748652760373879,65.630171967737,6272.0,179.0,93294414081.9079,92380580594.7903,185.66511116236998,44.573537500665395,100005323301.86699,12373.3149262225,15998.728266888998,21562793.0,58.236999999999995
MYS,1998,5.90607937959929,7.5515813532039,67.3098584690306,5770.0,193.0,83529351814.1052,67655931512.4338,209.492202808189,43.8757533284141,72167498980.8398,11302.4602737201,14451.4563321267,22114654.0,59.496
MYS,1999,6.2775155102005895,7.91226631109534,68.9736661086593,5624.0,218.0,96016052631.5789,76187894736.8421,217.57091939194902,46.459017701586596,79148421052.6316,11875.8086743333,14968.4314978202,22661298.0,60.742
MYS,2000,6.12633299320589,7.552871296269621,70.59582103180641,6021.0,206.0,112369210526.316,94349736842.1053,220.406788982074,48.32057149110129,93789736842.1053,12913.172135791201,15920.0499346621,23194257.0,61.977
MYS,2001,6.04701327553875,7.2950697922830905,72.1628945366002,5663.0,271.0,102435789473.684,86253947368.4211,203.364636010653,46.2026949988513,92783947368.4211,12976.6736013287,15654.9581222701,23709119.0,62.922
MYS,2002,6.2630378931384305,7.438028232024929,73.6825171206818,4615.0,322.0,109221052631.57901,91820789473.6842,199.356232695655,45.1153796974529,100845526315.789,13606.0510295446,16158.642724323601,24208391.0,63.856
MYS,2003,6.298919304290769,7.34425150803303,75.1752214274844,4686.0,376.0,117854210526.316,96153421052.6316,194.195129056831,46.5786626994835,110202368421.05301,14369.8282056292,16754.5617543438,24698819.0,64.78
MYS,2004,6.422847566773259,7.2924188047132095,76.672202100137,4920.0,522.0,143927631578.947,118513157894.737,210.374265897124,48.5303176049683,124749473684.211,15450.0454971256,17541.7836318846,25190652.0,65.694
MYS,2005,6.43120814390875,7.08133189132462,78.1939156901537,5764.0,522.0,162048533178.421,130552401573.764,203.854644595624,46.3683224854575,143534102611.49698,16454.2179379366,18117.556705278603,25690611.0,66.594
MYS,2006,6.95769069127874,7.43600718422719,79.750299802161,4269.0,531.0,182515947876.34302,147059320647.729,202.577146840398,46.5156572562267,162691238209.47598,17549.5982575374,18756.0707300377,26201961.0,67.483
MYS,2007,6.935462241664361,7.21834571267833,81.32816922842791,1702.0,670.0,205486385850.59302,167026413777.05402,192.465506357652,44.5959960321039,193547824063.3,18784.482194604,19550.6632131505,26720370.0,68.36
MYS,2008,7.0905191338386,7.23892052047754,82.8975985390352,4485.0,818.0,229658852449.18802,178116194016.428,176.668324785148,45.1050654004356,230813897715.69,19695.0770396921,20107.286172406002,27236006.0,69.225
MYS,2009,7.40546599578976,7.50325799271276,84.4164967280475,4503.0,1234.0,184897432259.895,143890480919.279,162.5589704527,40.967823841247295,202257625195.06302,19193.1904770492,19446.643862041,27735040.0,70.075
MYS,2010,7.88358688390357,7.8956881004794,85.8561406178664,5152.0,1231.0,221686690881.99698,181098692993.077,157.944764886771,40.498932354881795,255016609232.871,20508.7524455762,20540.2331482943,28208035.0,70.91199999999999
MYS,2011,8.12713490402084,7.973060404149019,87.2042459290823,5376.0,1076.0,254020261437.90802,207619607843.137,154.937684607226,39.824268727796394,297951960784.31396,21704.7495756706,21293.2701951499,28650955.0,71.609
MYS,2012,8.58149518299838,8.26437412965551,88.47408004869878,5826.0,1114.0,249353146853.147,215525123025.12302,147.841754766013,40.1350010090069,314443149443.149,22985.8253788973,22136.4059012109,29068159.0,72.275
MYS,2013,7.879463230659339,7.67214342469255,89.69372089484101,6006.0,1199.0,244491415151.227,216892951220.286,142.720991464873,39.8853736547897,323277158906.979,23478.031798325,22860.2916230842,29468872.0,72.93
MYS,2014,8.19313128978248,7.961084862232321,90.90415157510272,6267.0,1353.0,249467750313.178,218113294020.59302,138.312231176843,39.9244244845871,338061963396.37604,24607.707458022996,23910.7662759679,29866559.0,73.577
MYS,2015,,,92.13502358849492,6455.0,1272.0,209286903085.392,186602995775.189,131.370051684834,38.4496758970925,301354756113.174,24801.886949319,24792.488281578702,30270962.0,74.21300000000001
MYS,2016,,,93.39462486683908,6127.0,1109.0,201164573439.722,181125521297.881,126.898978793276,37.6833442959819,301255454041.415,25546.0092282365,25546.441575356002,30684804.0,74.84
MYS,2017,,,94.6736508902755,5906.0,1166.0,223415961305.925,201498465259.04602,133.21945572041798,38.1310656961553,318958236443.122,26648.329652005697,26648.329652005697,31105028.0,75.447
MYS,2018,,,95.9628214883579,6179.0,1116.0,246551510495.403,221407895715.1,130.502780400217,38.2967474224453,358581943446.259,28186.7049427199,27536.9184977165,31528585.0,76.036
MYS,2019,,,,,,238298904514.07,210615660624.149,123.09095061111401,37.4217697656485,364701517787.844,29525.5773629342,28350.5902105762,31949777.0,76.607
NAM,1980,,,1.28475628271933,,,1704868258.85978,1363031587.05701,126.663012178118,48.604860578681,2422096074.58458,,,1057727.0,25.066
NAM,1981,,,1.3129529084526699,,,1268703623.51869,1525146763.90155,124.350337257311,40.330664277713,2246757386.46297,,,1080941.0,25.355
NAM,1982,,,1.3423022264329698,,,1109316080.30945,1290910664.9475,113.428547050992,36.8836666994182,2116069373.7687898,,,1105104.0,25.611
NAM,1983,,,1.37452416523947,,,1034886275.91778,1209641683.87039,97.8437998771986,34.9137868796765,2293990996.47113,,,1131632.0,25.861
NAM,1984,,,1.4117492013749702,,,885207076.526808,1005754287.26361,97.07353888790442,32.781009935256904,1947967886.4638898,,,1162279.0,26.113000000000003
NAM,1985,,,1.4553170814658303,,,830106474.626464,645140306.007987,91.86350501816351,37.439091252513705,1605911706.00638,,,1198148.0,26.366
NAM,1986,,,1.5060646916639298,,,1022556849.01532,835627396.061269,102.876786643655,35.7762903139849,1806223061.2946398,,,1239928.0,26.621
NAM,1987,,,1.5629935988533799,,,1068842681.72888,1181733104.12574,98.00542278514611,30.580969521682302,2296378834.86149,,,1286797.0,26.877
NAM,1988,,,1.62340851947673,,,1154154387.50825,1116643369.25445,91.14499933019691,33.413658251670604,2491412335.78392,,,1336536.0,27.136
NAM,1989,,,1.6835015608108899,,,1264259427.30774,1179087009.57029,96.51697335052151,33.9362382600333,2531519951.42295,,,1386010.0,27.395
NAM,1990,,,1.74046204860985,158.0,5.0,1215312990.37607,1400517914.42817,93.8999290099693,29.2039029181115,2785764518.01845,3653.9382932819703,5851.95523901985,1432905.0,27.656
NAM,1991,8.42916291812312,13.058110261192699,1.7932781887305802,130.0,3.0,1318542968.89146,1494475428.24032,93.99755968511421,26.1245523851652,2992650454.49607,3965.6211056804204,6143.37605704011,1476388.0,27.919
NAM,1992,8.68301236367547,13.1516492765898,1.8425560859478403,,,1475212307.1528802,1679052945.3015401,92.1025018070427,25.473979609596896,3424733520.3366103,4231.319882678,6408.9319170894605,1516958.0,28.336
NAM,1993,8.12646399134294,12.0238005818649,1.8888860547316297,120.0,13.0,1515190898.79732,1609097958.80895,97.0735514017634,22.926933146431104,3218475900.48046,4158.58763603311,6152.98714067251,1555101.0,28.823
NAM,1994,7.83519828899505,11.3504724149244,1.9334888071032101,,,1617131688.63355,1664155429.76231,90.22838963882809,24.4064970605675,3636645995.26867,4221.187962888421,6115.03063021031,1591822.0,29.316
NAM,1995,7.58964774645007,10.76894855198,1.97726803434999,,,1777941551.1014302,1944374651.92578,94.4156443938752,21.9542384434114,3942478205.7291,4378.59218294921,6212.78292794769,1627865.0,29.813000000000002
NAM,1996,7.42382381908831,10.3442545472443,2.02040350301838,,,1811286279.16172,2040064266.2759101,97.6176904279112,21.4336379030376,3945340776.4054604,4502.82694306526,6274.1774611479,1663378.0,30.316
NAM,1997,7.69933185619029,10.546284489416902,2.0624955969342498,,,1771921788.19444,2085584375.0,94.02477342865379,22.076624860824598,4102648719.61806,4676.34910290502,6405.5049103272495,1698032.0,30.823
NAM,1998,7.70759731886864,10.4401007733995,2.10331596399811,,,1602298916.4842699,1966006276.79395,93.2517817141753,22.9537570582876,3826527630.55551,4789.84159168797,6487.939994403199,1731639.0,31.335
NAM,1999,8.11007635954855,10.828918701238198,2.1424516270087097,,,1602751272.60823,1921498060.39774,92.2830942605271,21.6298647951645,3818954447.9908295,4930.961959304051,6584.030015122329,1763859.0,31.851
NAM,2000,9.02457435830322,11.786510868775101,2.17975561466798,,,1597772846.4797301,1741324894.08917,87.0918942294063,24.0124689042695,3833993702.98856,5127.95302756394,6697.34346399853,1794571.0,32.373000000000005
NAM,2001,7.87008939446697,10.058083636227199,2.21510281917672,,,1460496759.2807698,1690735050.87581,90.64504286784272,27.089588649776,3476452446.2203197,5217.55192259784,6668.1038783043705,1823672.0,32.898
NAM,2002,9.04927379961383,11.3850137599946,2.2489317251515297,,,1546281764.96817,1615858491.37154,96.5341552537167,27.7028384411361,3275669889.09655,5470.341467610379,6882.31058753809,1851523.0,33.766
NAM,2003,9.219217522944179,11.3873483567959,2.2824484689477598,,,2139539096.06462,2587532010.52256,98.23518238276121,24.618140193884102,4811994024.87871,5722.87893857793,7068.75783277381,1879117.0,34.709
NAM,2004,10.137431042489,12.1932351212491,2.3172211492912598,,,2630324999.61299,2780114571.88414,83.488746240789,25.578925472265,6480441754.261029,6499.01500847531,7816.97233971115,1907745.0,35.666
NAM,2005,9.88819320202273,11.534170724653402,2.35435873143121,,,2937171229.53784,2927229679.36723,82.349082225191,25.296089273415,7121391945.6544,6762.570795966701,7888.26072717504,1938320.0,36.632
NAM,2006,10.8886856055616,12.328129539263001,2.3944381688105,,,3627795200.4725704,3315952743.11452,88.62424099728409,30.743809905984396,7835043624.012409,7335.153684430909,8304.83385119305,1971317.0,37.61
NAM,2007,11.448872159877999,12.623274332494303,2.43718981160952,,,4412593266.52851,4878934184.00659,106.299854905326,32.2129467298748,8740865600.24981,7797.75444707643,8597.63234214694,2006514.0,38.598
NAM,2008,11.249443841661801,12.1667301299177,2.48198569155462,,,4612895499.44318,5673632486.80579,121.207317583358,34.6371653900076,8486721916.9128,8012.79967266735,8666.1680856958,2043394.0,39.597
NAM,2009,11.1674516834685,11.986671891153,2.52771684339662,,,4646398527.20771,6491229356.71548,125.477558249863,29.1227465301633,8876191120.76189,7951.27750122881,8534.566096563041,2081044.0,40.601
NAM,2010,11.5378575399382,12.241604559746099,2.5736666302274998,,,5381379916.23808,6834854617.13709,108.41349125361,27.917575122423898,11268186636.2905,8377.43464428346,8888.41292982237,2118874.0,41.61600000000001
NAM,2011,11.989768214520499,12.460785526257201,2.61961277314191,,,5619521917.80822,7094428000.0,103.001158952659,27.8088317008222,12343501808.2192,8830.223646946579,9177.11844339323,2156701.0,42.637
NAM,2012,12.455737747832698,12.633432063731199,2.66586986359606,,,5661745893.23635,7845428799.82426,103.56668452323,30.039194028466202,13042007432.4489,9341.076891130358,9474.3372649058,2194784.0,43.693000000000005
NAM,2013,12.486473678694999,12.6449179768377,2.7129079668160703,,,4511001261.52552,7252812278.84842,97.94030520077258,26.6257860543524,12011207761.9717,9709.591640841709,9832.79931919615,2233510.0,44.756
NAM,2014,13.0942762695971,12.862099911566999,2.76139634879569,,,4850431987.75235,7966506847.799021,103.726432204807,26.584047272772697,12356482878.1968,10400.7695354341,10216.3521043574,2273430.0,45.826
NAM,2015,,,2.81177227951269,11.0,13.0,4007997810.88194,6988721065.99182,97.5565900828796,27.6123666009566,11272143550.2527,10574.1479886847,10487.5002460914,2314904.0,46.9
NAM,2016,,,2.8641681545992297,14.0,18.0,3751511673.2840204,6367389467.52964,94.8738772941962,27.5892684979004,10665634660.8833,10372.3249323071,10266.7456714646,2358041.0,47.961000000000006
NAM,2017,,,2.91829489001445,15.0,10.0,4335454175.122129,6137946223.22435,82.19752647619251,25.948415863445703,12741746433.6716,10050.5012073122,10050.5012073122,2402603.0,49.005
NAM,2018,,,2.9737455817512704,15.0,21.0,4889876725.68177,6243360007.2541,82.74908599207942,26.907905481282896,13454211124.4607,10166.3372732442,9931.973300267959,2448255.0,50.032
NAM,2019,,,,,,4428455787.49204,5894573059.9928,83.47556469992091,26.593832653880895,12366527719.3322,10036.592457889,9637.18054981639,2494530.0,51.042
NCL,1980,,,7.661378555798691,,,,,,,1182457142.6064801,,,140050.0,57.426
NCL,1981,,,7.80361050328228,,,,,,,972563810.230325,,,142650.0,57.812
NCL,1982,,,7.970459518599559,,,,,,,904619629.7972679,,,145700.0,58.196999999999996
NCL,1983,,,8.13457330415755,,,,,,,823832940.450511,,,148700.0,58.532
NCL,1984,,,8.29595185995624,,,,,,,796018978.4713,,,151650.0,58.683
NCL,1985,,,8.44912472647702,,,,,,,854823821.723177,,,154450.0,58.833999999999996
NCL,1986,,,8.60776805251641,,,,,,,1201262517.87644,,,157350.0,58.985
NCL,1987,,,8.7800875273523,,,,,,,1488113532.28584,,,160500.0,59.135
NCL,1988,,,8.95240700218818,,,,,,,2072735787.3177898,,,163650.0,59.286
NCL,1989,,,9.1300875273523,,,,,,,2185072798.33184,,,166898.0,59.434
NCL,1990,,,9.34896061269147,,,467609336.522358,877981986.914737,53.199934693508,23.309787252751104,2529310103.83608,,,170899.0,59.577
NCL,1991,,,9.59310722100656,,,448725806.67053396,865614279.263157,49.5270631044735,24.0931550768282,2653781596.46008,,,175362.0,59.718999999999994
NCL,1992,,,9.83583150984683,,,400862303.641382,926289564.5122881,45.3918800438262,20.640522991871702,2923764926.39718,,,179799.0,59.861999999999995
NCL,1993,,,10.0927789934354,,,402533466.885755,929193999.824908,43.3764633968126,20.292843146143,3070161471.0445104,,,184496.0,60.004
NCL,1994,,,10.3655361050328,,,413150781.434488,864876583.623208,42.0579770918405,19.4899393838785,3038727617.03901,,,189482.0,60.146
NCL,1995,,,10.6026258205689,,,564723523.760659,957465957.2799189,41.951620140117,20.2094774410517,3628440274.67,,,193816.0,60.288000000000004
NCL,1996,,,10.807658643326,,,553535409.93918,1000834232.6546301,43.093519421283105,19.1184632145541,3606968433.9268203,,,197564.0,60.475
NCL,1997,,,11.0184901531729,,,542832906.1227111,928856835.897374,44.7119636791768,19.611178573784198,3291489840.57141,,,201418.0,60.838
NCL,1998,,,11.229704595186,,,378750570.219114,928027951.142191,41.369375728686705,,3158806480.26107,,,205279.0,61.199
NCL,1999,,,11.444967177242901,,,399928527.954538,1008558885.9842,46.0741713910862,,3056999988.09146,,,209214.0,61.559
NCL,2000,,,11.6646608315098,,,,,,,2682347064.3642,,,213230.0,61.919
NCL,2001,,,11.8886214442013,,,,,,,,,,217324.0,62.276
NCL,2002,,,12.116520787746198,,,,,,,,,,221490.0,62.632
NCL,2003,,,12.3247264770241,,,,,,,,,,225296.0,62.986999999999995
NCL,2004,,,12.5136761487965,,,,,,,,,,228750.0,63.341
NCL,2005,,,12.705142231947502,,,,,,,,,,232250.0,63.965
NCL,2006,,,12.8966083150985,,,,,,,,,,235750.0,64.638
NCL,2007,,,13.0880743982495,,,,,,,,,,239250.0,65.306
NCL,2008,,,13.2795404814004,,,,,,,,,,242750.0,65.969
NCL,2009,,,13.4545951859956,,,,,,,,,,245950.0,66.624
NCL,2010,,,13.662472647702401,,,,,,,,,,249750.0,67.102
NCL,2011,,,13.914113785558,,,,,,,,,,254350.0,67.565
NCL,2012,,,14.1684901531729,,,,,,,,,,259000.0,68.024
NCL,2013,,,14.4228665207877,,,,,,,,,,263650.0,68.479
NCL,2014,,,14.663566739606098,,,,,,,,,,268050.0,68.931
NCL,2015,,,14.9015317286652,,,,,,,,,,272400.0,69.37899999999999
NCL,2016,,,15.1285557986871,,,,,,,,,,276550.0,69.821
NCL,2017,,,15.336433260393902,,,,,,,,,,280350.0,70.256
NCL,2018,,,15.5393873085339,,,,,,,,,,284060.0,70.683
NCL,2019,,,,,,,,,,,,,287800.0,71.104
NER,1980,,,4.72803663061498,,,616701167.5523809,956401810.6812019,62.7102974227301,22.943396802164504,2508524186.43352,,,5989004.0,13.443
NER,1981,,,4.8659548432936,,,524397105.23071504,785895661.710181,60.3573157894737,19.1557879681367,2170893038.90053,,,6163705.0,13.655999999999999
NER,1982,,,5.00791268650825,,,423104763.968311,728308200.42099,57.0681085272408,17.2549025148907,2017611927.4037,,,6343523.0,13.870999999999999
NER,1983,,,5.154054630141309,,,375494087.638362,485292358.803987,47.739258754474896,20.244505273523,1803099731.5425699,,,6528641.0,14.09
NER,1984,,,5.30457803742007,,,334702527.73329705,394102976.336099,49.875715272500294,21.597493595661803,1461243212.42814,,,6719309.0,14.312000000000001
NER,1985,,,5.4598539512118105,,,297998010.074277,473096840.825975,53.526637183081206,20.9208901806928,1440581533.7564,,,6915997.0,14.536
NER,1986,,,5.62002289413437,,,380827489.511441,393993287.437494,40.692295019167204,21.8380322636208,1904097020.2933302,,,7118883.0,14.763
NER,1987,,,5.78585537222705,,,464530456.523432,562306361.35499,45.98451143712499,18.7006410922728,2233005822.58534,,,7328943.0,14.993
NER,1988,,,5.95913239125286,,,417302521.888667,537903250.716304,41.8884433363145,17.3586566506025,2280356338.22867,,,7548433.0,15.209000000000001
NER,1989,,,6.14213704902503,,,361801928.037609,507802706.073792,39.898043566468395,17.5463827705403,2179567107.50159,,,7780245.0,15.289000000000001
NER,1990,,,6.336615615378539,,,529264157.540747,721723851.191928,35.3752664316697,25.446481270970803,3536335227.74751,757.2431486859219,1120.4919976030098,8026591.0,15.368
NER,1991,,,6.54356595879056,,,394885768.479963,601899492.710033,30.1223265097955,23.674368719994803,3309124415.95721,756.974627066024,1083.45486987681,8288735.0,15.449000000000002
NER,1992,,,6.763061498381621,,,398954557.715804,573119378.8398429,28.4965630641943,22.0706030226266,3411197113.01975,764.1377696689841,1069.3382102364099,8566770.0,15.529000000000002
NER,1993,,,6.9947793479119005,,,240936150.64258197,335471013.56702995,25.902789631367398,20.091058361256,2225270607.5781198,759.615624537906,1038.40712263524,8860287.0,15.61
NER,1994,,,7.237950580247889,,,254680841.13841298,397330930.37577003,33.483606690287196,21.401489782431103,1947256690.55035,762.635232553553,1020.7383470781599,9168312.0,15.690999999999999
NER,1995,,,7.49213547011921,,,334744136.212798,466021728.207483,34.6119087563996,19.050760510565897,2313555921.0447197,769.426858595401,1008.67822259059,9490288.0,15.773
NER,1996,,,7.757636377990051,,,367972078.71569,511065924.03828,36.366763967066206,19.0344492100123,2417146610.9825697,759.535156295093,977.8067764012719,9826598.0,15.855
NER,1997,,,8.03521038920028,,,310060798.116194,449737471.24656504,33.0745680783943,18.6747185760731,2297228092.47838,757.091341082664,958.1386124927229,10178201.0,15.937000000000001
NER,1998,,,8.32534617510066,,,369279320.78519,556418337.9048929,35.264005021894704,16.7497379433751,2625049701.8570004,811.866072462176,1016.02334397342,10545716.0,16.02
NER,1999,,,8.62865556169574,,,321056178.25330603,474889438.68847597,31.574260399356397,15.7316985571594,2520868602.69895,794.069198948462,979.607542450269,10929918.0,16.102999999999998
NER,2000,5.97603840333888,7.2111666600551,8.9457306386674,,,320662359.12628,455579771.405312,34.6806104225917,16.2552232114374,2238259710.7516103,774.791604332261,934.925616028471,11331557.0,16.186
NER,2001,6.35410822457605,7.502807511085889,9.27714928554512,,,329206446.86466,478497377.69571394,33.0338533093821,15.4504462157182,2445079043.5973,817.8879942706591,965.746249474734,11751365.0,16.26
NER,2002,6.51239858171438,7.56997463033216,9.623417541643642,,,330046103.506487,523795054.923455,30.838090553492197,14.8258347837026,2768787376.60121,839.002187472097,975.251313976702,12189983.0,16.255
NER,2003,6.5098138626760305,7.42900644550031,9.98498776347991,,,449528579.04581296,680971775.1350089,33.369708518705394,15.5942590307361,3387804102.47551,844.121343378482,963.312167295253,12647984.0,16.250999999999998
NER,2004,6.415567000412429,7.12951028654244,10.3622925712481,,,535224560.69150597,852298669.5812559,37.0783930048273,16.045517075511597,3742134213.0229797,838.2530063563811,931.5362821647329,13125916.0,16.247
NER,2005,7.0119597334110795,7.556878946135369,10.7558751085498,,,631446716.872546,1048787594.9275401,38.4081836219725,14.747013052651699,4374677876.82326,892.132184268461,961.46229824233,13624467.0,16.242
NER,2006,7.4548035452364,7.7981494413367,11.1659990526565,,,659142332.2032679,1076878296.2232401,36.6012824003138,15.067411880390901,4743059572.17396,936.963310936943,980.117031307256,14143971.0,16.238
NER,2007,7.5436809303474295,7.684688100232449,11.593430962343099,,,747917443.89555,1284232498.47475,35.68482688261339,17.997203323858603,5694717110.59477,955.412951662328,973.2716174289881,14685399.0,16.234
NER,2008,7.915936366513519,7.91004104913901,12.039873687534499,,,957983302.1181301,1928301816.8833601,39.9762282355493,19.4864579865983,7220003603.128409,1010.7950277955,1010.0422479330199,15250908.0,16.229
NER,2009,7.66348256972593,7.59983790162306,12.5074074366464,,,1096776844.22441,2528836605.38224,49.8111523225607,20.4975523618245,7278718280.05175,998.6479259292211,990.354227180761,15843133.0,16.225
NER,2010,7.78760772506364,7.63397724505612,12.997572432304402,,,1271701625.04422,2809990350.58568,52.380280371147,21.1809455651232,7792421015.520659,1054.1029466729499,1033.30807007002,16464025.0,16.221
NER,2011,9.37024697543789,8.997446880751712,13.5112978605826,,,1341103064.7713099,3066192805.6491604,50.652251844157604,20.9829310359587,8701085756.227491,1059.68598189356,1017.52583014696,17114761.0,16.215999999999998
NER,2012,8.99491176617986,8.46193693374583,14.0484653035446,,,1518741429.05748,2734144775.47235,45.405209582119596,25.0889770658017,9366515965.17374,1150.5235547296902,1082.35166880869,17795191.0,16.212
NER,2013,7.225957436999759,7.090268883633669,14.6082379411068,,,1736106080.10169,2997572632.18253,46.605751655651,24.5915331612441,10156855203.7509,1119.8377090439599,1098.80947021613,18504255.0,16.208
NER,2014,7.58077285163163,7.50699773204025,15.1891979158443,,,1732628475.3594,3237513339.88612,45.954675789294996,22.395584283188896,10815312544.1118,1137.2209111358,1126.15362151205,19240157.0,16.219
NER,2015,,,15.790371042867301,,,1319664389.5969698,2949969001.33552,44.1644053942589,21.590001398065702,9667589437.27909,1143.27352877511,1130.59380283733,20001663.0,16.247
NER,2016,,,16.4118086366148,,,1230046603.42368,2526711681.1711197,36.527899507876604,19.9107741274495,10284627189.6492,1140.98727010777,1149.662701395,20788838.0,16.29
NER,2017,,,17.054134364885098,,,1429179508.1606,2936664590.73753,39.0992219204255,20.2498809352928,11166063886.8555,1161.65706546159,1161.65706546159,21602472.0,16.35
NER,2018,,,17.717650588142398,,,1450912402.29598,3370139853.55114,37.5859203825216,18.0712266842812,12826750567.1859,1224.7085493495,1196.47541546371,22442948.0,16.425
NER,2019,,,,,,1517172383.73562,3616976197.5309997,39.7129559855595,18.4404794812999,12928145120.0296,1269.6013993412,1219.07688920191,23310715.0,16.517
NGA,1980,,,80.6170965227225,,,18859387228.6079,12324265006.3857,48.5713142061442,,64201788122.6054,,,73423633.0,21.97
NGA,1981,,,82.8315623044237,,,14128557783.5458,15759426922.1602,18.171726179163603,39.2450901956965,164475209515.19,,,75440502.0,22.671
NGA,1982,,,85.013281069864,,,9556562612.72624,10116817452.9089,13.779833158219303,34.809208503762605,142769363313.375,,,77427546.0,23.389
NGA,1983,,,87.1952743283156,,,5372793302.44897,4380360108.27763,10.0449686094275,34.118441173940894,97094911790.6948,,,79414840.0,24.122
NGA,1984,,,89.4284561415066,,,4666830479.351171,2226400163.97237,9.38054123115039,30.345920422566902,73484359521.0997,,,81448755.0,24.872
NGA,1985,,,91.7496019851335,431.0,10.0,5233610302.18123,2430039655.35086,10.391978606203999,33.4666010028689,73745821156.2995,,,83562785.0,25.635
NGA,1986,,,94.1691085564962,,,2876808721.57447,2130169417.14669,9.13584572251161,32.8307835237168,54805852581.1516,,,85766399.0,26.414
NGA,1987,,,96.674277808887,,,6767637248.13675,3501733649.72564,19.4953351115413,32.8869010236329,52676041930.5791,,,88048032.0,27.209
NGA,1988,,,99.25148061530349,,,5545310670.56055,2865442922.94523,16.940609688479,32.6148659716309,49648470439.7963,,,90395271.0,28.019000000000002
NGA,1989,,,101.878659815321,,,11111113802.8063,3930284156.3388295,34.182617254997695,35.391807171906706,44003061108.3357,,,92788027.0,28.842
NGA,1990,2.9516846800594103,4.67256368028785,104.54060849610799,246.0,12.0,11333885339.3965,5376543934.00607,30.9247400790278,35.4103267697126,54035795388.0915,2059.13478641246,3259.6430373499497,95212450.0,29.68
NGA,1991,2.9223555055302697,4.47480805635316,107.236329699046,,,11909681270.2905,6274750928.16116,37.0216048644195,36.9655659789111,49118433047.5318,2082.6931318505103,3189.08907136026,97667632.0,30.176
NGA,1992,3.0084491125996697,4.50399552280806,109.97475762267099,,,11458714120.6757,6812037765.211061,38.2273883146105,37.709608233088396,47794925814.7558,2173.30897620485,3253.6943561749895,100161710.0,30.677
NGA,1993,2.96934015688057,4.34255754330029,112.762555859328,,,5568907167.77042,3789068116.99779,33.7197549313028,33.174342487766296,27752204320.0883,2125.63964986062,3108.67465771846,102700753.0,31.182
NGA,1994,3.05256134626426,4.37092975702626,115.60953918113199,,,4584122396.71002,3217518984.31523,23.059236450732797,31.3183895527606,33833042987.7582,2079.1344069892803,2977.09019328578,105293700.0,31.691
NGA,1995,3.0307886800194503,4.25062527067365,118.52425420248801,,,10643648146.6742,6773530071.0631,39.5283784087951,36.5404898229186,44062465800.1706,2069.02421660312,2901.76833466085,107948335.0,32.205
NGA,1996,3.0847146117732,4.24846469700144,121.51124213577499,,,11760052946.25,8801910405.0,40.2577292482002,37.4454787243492,51075815092.5,2141.347818612,2949.20009022961,110668794.0,32.725
NGA,1997,3.12424737921492,4.22997049936677,124.573342336704,,,15602035798.6197,12422516649.0017,51.4610107949537,35.2488501000654,54457835193.4927,2187.13496822947,2961.1984170309,113457663.0,33.247
NGA,1998,3.2188972190578697,4.30961291810347,127.715843736618,,,9907407840.90909,11540302687.5,39.2786074702327,28.702439728122897,54604050168.1818,2213.01673500386,2962.8922143538502,116319759.0,33.773
NGA,1999,3.17093636146517,4.18497778516901,130.944215334278,,,12666750049.0047,7791764870.6222,34.457831175932604,29.3636932703443,59372613485.6576,2202.40980386656,2906.72377252035,119260063.0,34.304
NGA,2000,3.2774222798978196,4.23093561067888,134.26424893222202,,,25017710170.2798,9009124610.97787,48.9955994666527,33.823003290999,69448756932.5833,2306.11457938108,2977.04154757664,122283850.0,34.84
NGA,2001,3.37880603600794,4.26819565581287,137.679157196658,,,20914287341.7824,15864368093.3334,49.6805002885015,28.2762662656489,74030364472.0506,2434.2462192482103,3075.00313052884,125394046.0,35.669000000000004
NGA,2002,3.83552667916718,4.76969182906209,141.19489662593202,,,22167396759.1157,16020476815.0462,40.03516858813111,23.040837185928503,95385819320.5737,2780.7923623659003,3458.07074713787,128596076.0,36.508
NGA,2003,3.96825550841684,4.84477545513929,144.823205639184,,,28065394964.8049,23692877634.9921,49.3349648618029,26.002414903056803,104911947834.122,2964.36305983254,3619.14029021986,131900631.0,37.356
NGA,2004,4.32953772630686,5.14728297544752,148.57804055908701,,,27623348089.3685,15878147174.3122,31.895870440492,28.3900400642307,136385979322.437,3241.72444825026,3854.0080069481105,135320422.0,38.211999999999996
NGA,2005,4.5718152515278305,5.27112827493628,152.469905684201,,,37047965134.0742,21181013076.4361,33.059460069650505,28.2015834478783,176134087150.341,3467.1051058677504,3997.43969304272,138865016.0,39.074
